lat;lon;U;V
54.95;19.9;-8.24;2.46
54.96;19.9;-8.19;2.59
54.97;19.9;-8.12;2.73
54.97;19.9;-8.03;2.87
54.98;19.9;-7.92;2.99
54.99;19.9;-7.81;3.1
55;19.9;-7.7;3.19
55.01;19.9;-7.59;3.25
55.02;19.9;-7.48;3.31
55.03;19.9;-7.37;3.36
55.04;19.9;-7.26;3.4
55.05;19.9;-7.15;3.44
55.06;19.9;-7.04;3.48
55.06;19.9;-6.95;3.51
55.07;19.9;-6.86;3.53
55.08;19.9;-6.79;3.55
55.09;19.9;-6.72;3.57
55.1;19.9;-6.66;3.58
55.11;19.9;-6.62;3.59
55.12;19.9;-6.59;3.59
55.13;19.9;-6.58;3.58
55.14;19.9;-6.57;3.57
55.15;19.9;-6.56;3.56
55.15;19.9;-6.56;3.55
55.16;19.9;-6.55;3.54
55.17;19.9;-6.55;3.53
55.18;19.9;-6.55;3.53
55.19;19.9;-6.54;3.52
55.2;19.9;-6.53;3.52
55.21;19.9;-6.53;3.51
55.22;19.9;-6.52;3.51
55.23;19.9;-6.5;3.5
55.24;19.9;-6.49;3.5
55.24;19.9;-6.47;3.5
55.25;19.9;-6.44;3.5
55.26;19.9;-6.4;3.5
55.27;19.9;-6.36;3.51
55.28;19.9;-6.32;3.53
55.29;19.9;-6.28;3.54
55.3;19.9;-6.23;3.56
55.31;19.9;-6.19;3.58
55.32;19.9;-6.16;3.6
55.33;19.9;-6.13;3.61
55.33;19.9;-6.12;3.63
55.34;19.9;-6.11;3.64
55.35;19.9;-6.12;3.64
55.36;19.9;-6.15;3.62
55.37;19.9;-6.2;3.59
55.38;19.9;-6.26;3.55
55.39;19.9;-6.33;3.48
55.4;19.9;-6.41;3.38
55.41;19.9;-6.5;3.25
55.42;19.9;-6.57;3.08
55.42;19.9;-6.63;2.85
55.43;19.9;-6.64;2.56
55.44;19.9;-6.54;2.19
55.45;19.9;-6.25;1.72
55.46;19.9;-5.54;1.13
54.69;19.92;-4.31;0.48
54.7;19.92;-3.77;1.17
54.7;19.92;-3.51;1.55
54.71;19.92;-3.42;1.89
54.72;19.92;-7.59;1.96
54.73;19.92;-7.58;1.85
54.74;19.92;-8.22;1.89
54.75;19.92;-8.24;1.99
54.76;19.92;-8.18;2.05
54.77;19.92;-8.15;2.07
54.78;19.92;-8.22;2.06
54.79;19.92;-8.46;2.07
54.79;19.92;-8.48;2.12
54.8;19.92;-8.35;2.12
54.81;19.92;-8.23;2.09
54.82;19.92;-8.2;2.08
54.83;19.92;-7.96;2.13
54.84;19.92;-7.11;2.1
54.85;19.92;-7.23;1.98
54.86;19.92;-7.88;1.85
54.87;19.92;-8.19;1.67
54.88;19.92;-3.39;1.73
54.88;19.92;-3.37;2.06
54.89;19.92;-8.39;2.1
54.9;19.92;-8.37;1.94
54.91;19.92;-7.67;1.85
54.92;19.92;-7.67;1.74
54.93;19.92;-8.35;1.84
54.94;19.92;-8.19;2.07
54.95;19.92;-8.27;2.21
54.96;19.92;-8.29;2.36
54.97;19.92;-8.27;2.53
54.97;19.92;-8.18;2.71
54.98;19.92;-8.07;2.87
54.99;19.92;-7.93;3.01
55;19.92;-7.81;3.13
55.01;19.92;-7.69;3.22
55.02;19.92;-7.57;3.28
55.03;19.92;-7.45;3.34
55.04;19.92;-7.32;3.39
55.05;19.92;-7.2;3.44
55.06;19.92;-7.09;3.48
55.06;19.92;-6.99;3.51
55.07;19.92;-6.9;3.54
55.08;19.92;-6.81;3.56
55.09;19.92;-6.74;3.58
55.1;19.92;-6.68;3.59
55.11;19.92;-6.64;3.6
55.12;19.92;-6.61;3.6
55.13;19.92;-6.59;3.59
55.14;19.92;-6.58;3.58
55.15;19.92;-6.58;3.57
55.15;19.92;-6.58;3.55
55.16;19.92;-6.57;3.54
55.17;19.92;-6.57;3.54
55.18;19.92;-6.56;3.53
55.19;19.92;-6.56;3.53
55.2;19.92;-6.55;3.53
55.21;19.92;-6.54;3.52
55.22;19.92;-6.53;3.52
55.23;19.92;-6.51;3.52
55.24;19.92;-6.5;3.51
55.24;19.92;-6.48;3.51
55.25;19.92;-6.45;3.51
55.26;19.92;-6.42;3.51
55.27;19.92;-6.39;3.52
55.28;19.92;-6.35;3.53
55.29;19.92;-6.31;3.55
55.3;19.92;-6.27;3.56
55.31;19.92;-6.23;3.58
55.32;19.92;-6.2;3.6
55.33;19.92;-6.17;3.61
55.33;19.92;-6.16;3.63
55.34;19.92;-6.16;3.63
55.35;19.92;-6.17;3.63
55.36;19.92;-6.19;3.62
55.37;19.92;-6.24;3.59
55.38;19.92;-6.3;3.55
55.39;19.92;-6.37;3.48
55.4;19.92;-6.45;3.38
55.41;19.92;-6.53;3.25
55.42;19.92;-6.61;3.08
55.42;19.92;-6.66;2.85
55.43;19.92;-6.66;2.56
55.44;19.92;-6.56;2.18
55.45;19.92;-6.26;1.71
55.46;19.92;-5.56;1.12
54.72;19.93;-3.61;0.6
54.73;19.93;-3.53;1.51
54.74;19.93;-7.86;1.8
54.75;19.93;-7.63;1.79
54.76;19.93;-7.51;1.85
54.77;19.93;-7.41;1.91
54.78;19.93;-7.49;1.89
54.79;19.93;-8.34;1.88
54.79;19.93;-8.35;1.92
54.8;19.93;-7.9;1.89
54.81;19.93;-7.62;1.8
54.82;19.93;-7.81;1.68
54.83;19.93;-7.6;1.58
54.84;19.93;-3.22;1.71
54.85;19.93;-3.33;2
54.86;19.93;-3.82;1.94
54.87;19.93;-4.11;0.89
54.89;19.93;-4.22;0.61
54.9;19.93;-4.13;1.24
54.91;19.93;-3.57;1.43
54.92;19.93;-3.54;1.74
54.93;19.93;-8.27;1.9
54.94;19.93;-7.53;1.91
54.95;19.93;-8.18;1.96
54.96;19.93;-8.31;2.11
54.97;19.93;-8.43;2.3
54.97;19.93;-8.38;2.53
54.98;19.93;-8.24;2.73
54.99;19.93;-8.08;2.91
55;19.93;-7.93;3.06
55.01;19.93;-7.79;3.18
55.02;19.93;-7.65;3.26
55.03;19.93;-7.52;3.32
55.04;19.93;-7.39;3.38
55.05;19.93;-7.26;3.43
55.06;19.93;-7.14;3.48
55.06;19.93;-7.03;3.51
55.07;19.93;-6.93;3.54
55.08;19.93;-6.84;3.57
55.09;19.93;-6.77;3.59
55.1;19.93;-6.7;3.6
55.11;19.93;-6.66;3.6
55.12;19.93;-6.63;3.6
55.13;19.93;-6.61;3.59
55.14;19.93;-6.6;3.58
55.15;19.93;-6.6;3.57
55.15;19.93;-6.59;3.56
55.16;19.93;-6.59;3.55
55.17;19.93;-6.59;3.54
55.18;19.93;-6.58;3.53
55.19;19.93;-6.58;3.53
55.2;19.93;-6.57;3.53
55.21;19.93;-6.55;3.53
55.22;19.93;-6.54;3.53
55.23;19.93;-6.52;3.53
55.24;19.93;-6.51;3.53
55.24;19.93;-6.49;3.53
55.25;19.93;-6.47;3.53
55.26;19.93;-6.44;3.53
55.27;19.93;-6.41;3.53
55.28;19.93;-6.37;3.54
55.29;19.93;-6.34;3.56
55.3;19.93;-6.3;3.57
55.31;19.93;-6.27;3.59
55.32;19.93;-6.24;3.6
55.33;19.93;-6.22;3.62
55.33;19.93;-6.2;3.63
55.34;19.93;-6.2;3.63
55.35;19.93;-6.21;3.63
55.36;19.93;-6.24;3.62
55.37;19.93;-6.28;3.59
55.38;19.93;-6.34;3.54
55.39;19.93;-6.41;3.47
55.4;19.93;-6.49;3.38
55.41;19.93;-6.57;3.25
55.42;19.93;-6.64;3.08
55.42;19.93;-6.69;2.85
55.43;19.93;-6.69;2.56
55.44;19.93;-6.59;2.18
55.45;19.93;-6.29;1.71
55.46;19.93;-5.58;1.12
54.74;19.95;-3.82;0.48
54.75;19.95;-3.59;1.19
54.76;19.95;-3.51;1.54
54.77;19.95;-3.43;1.79
54.78;19.95;-3.46;2
54.79;19.95;-8.22;1.89
54.79;19.95;-8.02;1.57
54.8;19.95;-3.78;1.45
54.81;19.95;-3.57;1.49
54.82;19.95;-3.76;1.26
54.83;19.95;-3.69;0.5
54.93;19.95;-4.1;0.72
54.94;19.95;-3.5;1.69
54.95;19.95;-7.9;1.92
54.96;19.95;-7.99;1.94
54.97;19.95;-8.56;2.12
54.97;19.95;-8.6;2.36
54.98;19.95;-8.47;2.58
54.99;19.95;-8.27;2.81
55;19.95;-8.05;3
55.01;19.95;-7.89;3.14
55.02;19.95;-7.74;3.24
55.03;19.95;-7.59;3.31
55.04;19.95;-7.45;3.38
55.05;19.95;-7.31;3.43
55.06;19.95;-7.18;3.48
55.06;19.95;-7.07;3.52
55.07;19.95;-6.96;3.55
55.08;19.95;-6.87;3.57
55.09;19.95;-6.79;3.59
55.1;19.95;-6.73;3.6
55.11;19.95;-6.68;3.61
55.12;19.95;-6.65;3.6
55.13;19.95;-6.63;3.6
55.14;19.95;-6.62;3.58
55.15;19.95;-6.62;3.57
55.15;19.95;-6.61;3.56
55.16;19.95;-6.61;3.55
55.17;19.95;-6.61;3.54
55.18;19.95;-6.61;3.53
55.19;19.95;-6.6;3.53
55.2;19.95;-6.58;3.53
55.21;19.95;-6.57;3.53
55.22;19.95;-6.55;3.53
55.23;19.95;-6.54;3.53
55.24;19.95;-6.52;3.53
55.24;19.95;-6.5;3.54
55.25;19.95;-6.48;3.54
55.26;19.95;-6.46;3.54
55.27;19.95;-6.43;3.54
55.28;19.95;-6.4;3.55
55.29;19.95;-6.37;3.56
55.3;19.95;-6.34;3.57
55.31;19.95;-6.31;3.59
55.32;19.95;-6.28;3.6
55.33;19.95;-6.26;3.61
55.33;19.95;-6.25;3.62
55.34;19.95;-6.25;3.63
55.35;19.95;-6.26;3.63
55.36;19.95;-6.29;3.61
55.37;19.95;-6.33;3.58
55.38;19.95;-6.39;3.54
55.39;19.95;-6.46;3.47
55.4;19.95;-6.53;3.37
55.41;19.95;-6.61;3.25
55.42;19.95;-6.68;3.07
55.42;19.95;-6.72;2.85
55.43;19.95;-6.72;2.56
55.44;19.95;-6.62;2.19
55.45;19.95;-6.31;1.71
55.46;19.95;-5.6;1.12
54.79;19.96;-4.09;0.24
54.79;19.96;-3.89;0.24
54.95;19.96;-3.85;0.64
54.96;19.96;-3.84;1.74
54.97;19.96;-8.69;2.23
54.97;19.96;-8.79;2.34
54.98;19.96;-8.68;2.51
54.99;19.96;-8.46;2.72
55;19.96;-8.2;2.93
55.01;19.96;-7.99;3.1
55.02;19.96;-7.81;3.21
55.03;19.96;-7.65;3.3
55.04;19.96;-7.5;3.37
55.05;19.96;-7.35;3.43
55.06;19.96;-7.22;3.48
55.06;19.96;-7.1;3.52
55.07;19.96;-7;3.55
55.08;19.96;-6.9;3.57
55.09;19.96;-6.82;3.59
55.1;19.96;-6.76;3.6
55.11;19.96;-6.71;3.61
55.12;19.96;-6.67;3.6
55.13;19.96;-6.65;3.6
55.14;19.96;-6.64;3.58
55.15;19.96;-6.64;3.57
55.15;19.96;-6.63;3.56
55.16;19.96;-6.63;3.55
55.17;19.96;-6.63;3.54
55.18;19.96;-6.63;3.53
55.19;19.96;-6.62;3.53
55.2;19.96;-6.61;3.53
55.21;19.96;-6.59;3.53
55.22;19.96;-6.57;3.53
55.23;19.96;-6.56;3.53
55.24;19.96;-6.54;3.54
55.24;19.96;-6.52;3.54
55.25;19.96;-6.5;3.54
55.26;19.96;-6.48;3.54
55.27;19.96;-6.46;3.55
55.28;19.96;-6.43;3.55
55.29;19.96;-6.4;3.56
55.3;19.96;-6.38;3.57
55.31;19.96;-6.35;3.59
55.32;19.96;-6.33;3.6
55.33;19.96;-6.31;3.61
55.33;19.96;-6.3;3.62
55.34;19.96;-6.31;3.62
55.35;19.96;-6.32;3.62
55.36;19.96;-6.35;3.61
55.37;19.96;-6.39;3.58
55.38;19.96;-6.44;3.53
55.39;19.96;-6.51;3.46
55.4;19.96;-6.58;3.37
55.41;19.96;-6.66;3.24
55.42;19.96;-6.72;3.07
55.42;19.96;-6.76;2.85
55.43;19.96;-6.75;2.56
55.44;19.96;-6.65;2.19
55.45;19.96;-6.34;1.71
55.46;19.96;-5.63;1.12
54.97;19.98;-9.25;1.07
54.97;19.98;-8.99;2.23
54.98;19.98;-8.81;2.41
54.99;19.98;-8.61;2.62
55;19.98;-8.36;2.85
55.01;19.98;-8.09;3.04
55.02;19.98;-7.89;3.17
55.03;19.98;-7.71;3.28
55.04;19.98;-7.55;3.37
55.05;19.98;-7.4;3.43
55.06;19.98;-7.26;3.48
55.06;19.98;-7.14;3.52
55.07;19.98;-7.03;3.55
55.08;19.98;-6.94;3.57
55.09;19.98;-6.85;3.59
55.1;19.98;-6.79;3.6
55.11;19.98;-6.73;3.6
55.12;19.98;-6.7;3.6
55.13;19.98;-6.68;3.59
55.14;19.98;-6.66;3.58
55.15;19.98;-6.66;3.57
55.15;19.98;-6.65;3.56
55.16;19.98;-6.65;3.55
55.17;19.98;-6.65;3.53
55.18;19.98;-6.65;3.53
55.19;19.98;-6.64;3.52
55.2;19.98;-6.63;3.52
55.21;19.98;-6.61;3.52
55.22;19.98;-6.6;3.53
55.23;19.98;-6.58;3.53
55.24;19.98;-6.56;3.53
55.24;19.98;-6.54;3.54
55.25;19.98;-6.52;3.54
55.26;19.98;-6.5;3.54
55.27;19.98;-6.48;3.55
55.28;19.98;-6.46;3.55
55.29;19.98;-6.44;3.56
55.3;19.98;-6.42;3.57
55.31;19.98;-6.4;3.58
55.32;19.98;-6.38;3.59
55.33;19.98;-6.37;3.6
55.33;19.98;-6.36;3.61
55.34;19.98;-6.37;3.61
55.35;19.98;-6.38;3.61
55.36;19.98;-6.41;3.6
55.37;19.98;-6.45;3.57
55.38;19.98;-6.5;3.52
55.39;19.98;-6.57;3.46
55.4;19.98;-6.64;3.36
55.41;19.98;-6.71;3.24
55.42;19.98;-6.77;3.07
55.42;19.98;-6.8;2.85
55.43;19.98;-6.79;2.56
55.44;19.98;-6.68;2.19
55.45;19.98;-6.37;1.71
55.46;19.98;-5.65;1.12
54.97;19.99;-9.61;0.74
54.97;19.99;-9.22;1.75
54.98;19.99;-8.98;2.22
54.99;19.99;-8.75;2.52
55;19.99;-8.49;2.75
55.01;19.99;-8.21;2.96
55.02;19.99;-7.97;3.13
55.03;19.99;-7.77;3.26
55.04;19.99;-7.6;3.35
55.05;19.99;-7.44;3.43
55.06;19.99;-7.3;3.48
55.06;19.99;-7.18;3.51
55.07;19.99;-7.07;3.54
55.08;19.99;-6.97;3.57
55.09;19.99;-6.88;3.58
55.1;19.99;-6.82;3.6
55.11;19.99;-6.76;3.6
55.12;19.99;-6.73;3.6
55.13;19.99;-6.7;3.59
55.14;19.99;-6.69;3.58
55.15;19.99;-6.68;3.57
55.15;19.99;-6.68;3.56
55.16;19.99;-6.67;3.54
55.17;19.99;-6.67;3.53
55.18;19.99;-6.67;3.53
55.19;19.99;-6.66;3.52
55.2;19.99;-6.65;3.52
55.21;19.99;-6.63;3.52
55.22;19.99;-6.62;3.53
55.23;19.99;-6.6;3.53
55.24;19.99;-6.59;3.53
55.24;19.99;-6.57;3.54
55.25;19.99;-6.55;3.54
55.26;19.99;-6.53;3.54
55.27;19.99;-6.52;3.54
55.28;19.99;-6.5;3.55
55.29;19.99;-6.49;3.55
55.3;19.99;-6.47;3.56
55.31;19.99;-6.45;3.57
55.32;19.99;-6.44;3.58
55.33;19.99;-6.43;3.59
55.33;19.99;-6.43;3.6
55.34;19.99;-6.43;3.6
55.35;19.99;-6.45;3.6
55.36;19.99;-6.48;3.58
55.37;19.99;-6.52;3.56
55.38;19.99;-6.57;3.51
55.39;19.99;-6.63;3.45
55.4;19.99;-6.7;3.36
55.41;19.99;-6.76;3.23
55.42;19.99;-6.82;3.06
55.42;19.99;-6.85;2.84
55.43;19.99;-6.83;2.55
55.44;19.99;-6.72;2.18
55.45;19.99;-6.4;1.71
55.46;19.99;-5.68;1.12
54.96;20.01;-4.44;0.51
54.97;20.01;-9.47;1.32
54.97;20.01;-9.34;1.8
54.98;20.01;-9.14;2.15
54.99;20.01;-8.88;2.44
55;20.01;-8.61;2.67
55.01;20.01;-8.33;2.9
55.02;20.01;-8.06;3.08
55.03;20.01;-7.84;3.22
55.04;20.01;-7.65;3.33
55.05;20.01;-7.48;3.42
55.06;20.01;-7.34;3.47
55.06;20.01;-7.21;3.51
55.07;20.01;-7.1;3.54
55.08;20.01;-7;3.56
55.09;20.01;-6.92;3.58
55.1;20.01;-6.85;3.59
55.11;20.01;-6.79;3.6
55.12;20.01;-6.75;3.6
55.13;20.01;-6.73;3.59
55.14;20.01;-6.71;3.58
55.15;20.01;-6.7;3.57
55.15;20.01;-6.7;3.56
55.16;20.01;-6.69;3.55
55.17;20.01;-6.69;3.54
55.18;20.01;-6.69;3.53
55.19;20.01;-6.68;3.53
55.2;20.01;-6.67;3.52
55.21;20.01;-6.66;3.52
55.22;20.01;-6.64;3.53
55.23;20.01;-6.62;3.53
55.24;20.01;-6.61;3.53
55.24;20.01;-6.6;3.53
55.25;20.01;-6.58;3.54
55.26;20.01;-6.57;3.54
55.27;20.01;-6.56;3.54
55.28;20.01;-6.54;3.54
55.29;20.01;-6.53;3.55
55.3;20.01;-6.52;3.55
55.31;20.01;-6.51;3.56
55.32;20.01;-6.5;3.57
55.33;20.01;-6.5;3.58
55.33;20.01;-6.5;3.58
55.34;20.01;-6.5;3.59
55.35;20.01;-6.52;3.58
55.36;20.01;-6.55;3.57
55.37;20.01;-6.59;3.54
55.38;20.01;-6.64;3.5
55.39;20.01;-6.7;3.44
55.4;20.01;-6.76;3.34
55.41;20.01;-6.83;3.22
55.42;20.01;-6.88;3.05
55.42;20.01;-6.91;2.83
55.43;20.01;-6.88;2.54
55.44;20.01;-6.76;2.17
55.45;20.01;-6.44;1.7
55.46;20.01;-5.71;1.12
54.96;20.03;-9.16;0.55
54.97;20.03;-9.45;1.37
54.97;20.03;-9.35;1.81
54.98;20.03;-9.19;2.12
54.99;20.03;-8.97;2.39
55;20.03;-8.72;2.63
55.01;20.03;-8.44;2.84
55.02;20.03;-8.16;3.04
55.03;20.03;-7.91;3.2
55.04;20.03;-7.7;3.32
55.05;20.03;-7.53;3.4
55.06;20.03;-7.38;3.46
55.06;20.03;-7.25;3.51
55.07;20.03;-7.13;3.54
55.08;20.03;-7.03;3.56
55.09;20.03;-6.95;3.58
55.1;20.03;-6.88;3.59
55.11;20.03;-6.82;3.59
55.12;20.03;-6.78;3.59
55.13;20.03;-6.76;3.59
55.14;20.03;-6.74;3.58
55.15;20.03;-6.73;3.57
55.15;20.03;-6.72;3.56
55.16;20.03;-6.71;3.55
55.17;20.03;-6.71;3.54
55.18;20.03;-6.7;3.54
55.19;20.03;-6.7;3.53
55.2;20.03;-6.69;3.53
55.21;20.03;-6.68;3.53
55.22;20.03;-6.66;3.53
55.23;20.03;-6.65;3.53
55.24;20.03;-6.64;3.53
55.24;20.03;-6.62;3.53
55.25;20.03;-6.61;3.53
55.26;20.03;-6.6;3.53
55.27;20.03;-6.6;3.54
55.28;20.03;-6.59;3.54
55.29;20.03;-6.58;3.54
55.3;20.03;-6.58;3.54
55.31;20.03;-6.57;3.55
55.32;20.03;-6.57;3.55
55.33;20.03;-6.57;3.56
55.33;20.03;-6.57;3.56
55.34;20.03;-6.58;3.57
55.35;20.03;-6.6;3.56
55.36;20.03;-6.63;3.55
55.37;20.03;-6.67;3.52
55.38;20.03;-6.72;3.48
55.39;20.03;-6.78;3.42
55.4;20.03;-6.84;3.33
55.41;20.03;-6.9;3.2
55.42;20.03;-6.94;3.04
55.42;20.03;-6.97;2.82
55.43;20.03;-6.94;2.53
55.44;20.03;-6.81;2.16
55.45;20.03;-6.48;1.69
55.46;20.03;-5.74;1.11
54.96;20.04;-9.53;0.51
54.97;20.04;-9.51;1.32
54.97;20.04;-9.38;1.81
54.98;20.04;-9.21;2.14
54.99;20.04;-9.02;2.39
55;20.04;-8.79;2.62
55.01;20.04;-8.51;2.83
55.02;20.04;-8.23;3.02
55.03;20.04;-7.98;3.18
55.04;20.04;-7.75;3.3
55.05;20.04;-7.57;3.39
55.06;20.04;-7.42;3.46
55.06;20.04;-7.29;3.5
55.07;20.04;-7.17;3.53
55.08;20.04;-7.07;3.56
55.09;20.04;-6.98;3.57
55.1;20.04;-6.91;3.58
55.11;20.04;-6.86;3.59
55.12;20.04;-6.81;3.59
55.13;20.04;-6.78;3.59
55.14;20.04;-6.76;3.58
55.15;20.04;-6.75;3.57
55.15;20.04;-6.74;3.57
55.16;20.04;-6.73;3.56
55.17;20.04;-6.73;3.55
55.18;20.04;-6.72;3.54
55.19;20.04;-6.72;3.54
55.2;20.04;-6.71;3.53
55.21;20.04;-6.7;3.53
55.22;20.04;-6.69;3.53
55.23;20.04;-6.68;3.53
55.24;20.04;-6.67;3.54
55.24;20.04;-6.66;3.54
55.25;20.04;-6.65;3.53
55.26;20.04;-6.64;3.53
55.27;20.04;-6.64;3.53
55.28;20.04;-6.64;3.53
55.29;20.04;-6.64;3.53
55.3;20.04;-6.64;3.53
55.31;20.04;-6.64;3.53
55.32;20.04;-6.64;3.53
55.33;20.04;-6.64;3.54
55.33;20.04;-6.65;3.54
55.34;20.04;-6.67;3.54
55.35;20.04;-6.69;3.53
55.36;20.04;-6.72;3.52
55.37;20.04;-6.76;3.49
55.38;20.04;-6.81;3.45
55.39;20.04;-6.86;3.39
55.4;20.04;-6.92;3.3
55.41;20.04;-6.97;3.18
55.42;20.04;-7.02;3.01
55.42;20.04;-7.03;2.79
55.43;20.04;-7;2.5
55.44;20.04;-6.86;2.13
55.45;20.04;-6.52;1.67
55.46;20.04;-5.77;1.09
54.96;20.06;-9.67;0.51
54.97;20.06;-9.57;1.31
54.97;20.06;-9.41;1.8
54.98;20.06;-9.23;2.15
54.99;20.06;-9.03;2.41
55;20.06;-8.82;2.62
55.01;20.06;-8.56;2.82
55.02;20.06;-8.29;3
55.03;20.06;-8.03;3.16
55.04;20.06;-7.81;3.29
55.05;20.06;-7.62;3.38
55.06;20.06;-7.46;3.45
55.06;20.06;-7.32;3.5
55.07;20.06;-7.21;3.53
55.08;20.06;-7.1;3.55
55.09;20.06;-7.02;3.57
55.1;20.06;-6.95;3.58
55.11;20.06;-6.89;3.58
55.12;20.06;-6.85;3.58
55.13;20.06;-6.81;3.58
55.14;20.06;-6.79;3.58
55.15;20.06;-6.77;3.58
55.15;20.06;-6.76;3.57
55.16;20.06;-6.75;3.56
55.17;20.06;-6.75;3.56
55.18;20.06;-6.74;3.55
55.19;20.06;-6.74;3.54
55.2;20.06;-6.73;3.54
55.21;20.06;-6.73;3.54
55.22;20.06;-6.72;3.54
55.23;20.06;-6.71;3.54
55.24;20.06;-6.7;3.54
55.24;20.06;-6.69;3.54
55.25;20.06;-6.69;3.53
55.26;20.06;-6.69;3.53
55.27;20.06;-6.69;3.53
55.28;20.06;-6.69;3.53
55.29;20.06;-6.69;3.52
55.3;20.06;-6.7;3.52
55.31;20.06;-6.7;3.52
55.32;20.06;-6.71;3.51
55.33;20.06;-6.72;3.51
55.33;20.06;-6.74;3.5
55.34;20.06;-6.76;3.5
55.35;20.06;-6.78;3.49
55.36;20.06;-6.82;3.47
55.37;20.06;-6.86;3.45
55.38;20.06;-6.91;3.4
55.39;20.06;-6.96;3.34
55.4;20.06;-7.01;3.25
55.41;20.06;-7.06;3.13
55.42;20.06;-7.1;2.96
55.42;20.06;-7.11;2.75
55.43;20.06;-7.07;2.46
55.44;20.06;-6.92;2.1
55.45;20.06;-6.58;1.64
55.46;20.06;-5.82;1.07
54.96;20.07;-9.74;0.5
54.97;20.07;-9.61;1.28
54.97;20.07;-9.43;1.78
54.98;20.07;-9.25;2.15
54.99;20.07;-9.04;2.41
55;20.07;-8.84;2.62
55.01;20.07;-8.6;2.81
55.02;20.07;-8.34;3
55.03;20.07;-8.08;3.16
55.04;20.07;-7.85;3.28
55.05;20.07;-7.66;3.37
55.06;20.07;-7.5;3.44
55.06;20.07;-7.36;3.49
55.07;20.07;-7.24;3.52
55.08;20.07;-7.14;3.54
55.09;20.07;-7.06;3.56
55.1;20.07;-6.99;3.57
55.11;20.07;-6.93;3.57
55.12;20.07;-6.88;3.57
55.13;20.07;-6.85;3.58
55.14;20.07;-6.82;3.58
55.15;20.07;-6.8;3.57
55.15;20.07;-6.79;3.57
55.16;20.07;-6.78;3.56
55.17;20.07;-6.77;3.56
55.18;20.07;-6.77;3.55
55.19;20.07;-6.76;3.55
55.2;20.07;-6.76;3.54
55.21;20.07;-6.75;3.54
55.22;20.07;-6.75;3.54
55.23;20.07;-6.74;3.54
55.24;20.07;-6.73;3.54
55.24;20.07;-6.73;3.53
55.25;20.07;-6.73;3.53
55.26;20.07;-6.73;3.53
55.27;20.07;-6.74;3.52
55.28;20.07;-6.74;3.52
55.29;20.07;-6.75;3.51
55.3;20.07;-6.76;3.5
55.31;20.07;-6.77;3.5
55.32;20.07;-6.79;3.49
55.33;20.07;-6.81;3.48
55.33;20.07;-6.83;3.47
55.34;20.07;-6.85;3.46
55.35;20.07;-6.89;3.44
55.36;20.07;-6.92;3.42
55.37;20.07;-6.97;3.39
55.38;20.07;-7.02;3.34
55.39;20.07;-7.07;3.27
55.4;20.07;-7.12;3.18
55.41;20.07;-7.17;3.06
55.42;20.07;-7.2;2.9
55.42;20.07;-7.2;2.69
55.43;20.07;-7.15;2.42
55.44;20.07;-6.99;2.07
55.45;20.07;-6.64;1.63
55.46;20.07;-5.87;1.06
54.96;20.09;-9.77;0.49
54.97;20.09;-9.63;1.27
54.97;20.09;-9.46;1.78
54.98;20.09;-9.27;2.13
54.99;20.09;-9.07;2.41
55;20.09;-8.86;2.64
55.01;20.09;-8.63;2.83
55.02;20.09;-8.37;3.01
55.03;20.09;-8.12;3.15
55.04;20.09;-7.89;3.28
55.05;20.09;-7.7;3.37
55.06;20.09;-7.54;3.44
55.06;20.09;-7.4;3.48
55.07;20.09;-7.28;3.51
55.08;20.09;-7.18;3.54
55.09;20.09;-7.09;3.55
55.1;20.09;-7.02;3.56
55.11;20.09;-6.97;3.56
55.12;20.09;-6.92;3.57
55.13;20.09;-6.88;3.57
55.14;20.09;-6.85;3.57
55.15;20.09;-6.83;3.57
55.15;20.09;-6.82;3.57
55.16;20.09;-6.81;3.56
55.17;20.09;-6.8;3.56
55.18;20.09;-6.8;3.55
55.19;20.09;-6.79;3.55
55.2;20.09;-6.79;3.54
55.21;20.09;-6.79;3.54
55.22;20.09;-6.78;3.53
55.23;20.09;-6.78;3.53
55.24;20.09;-6.78;3.53
55.24;20.09;-6.78;3.53
55.25;20.09;-6.78;3.52
55.26;20.09;-6.78;3.52
55.27;20.09;-6.79;3.51
55.28;20.09;-6.8;3.5
55.29;20.09;-6.81;3.49
55.3;20.09;-6.83;3.48
55.31;20.09;-6.85;3.48
55.32;20.09;-6.86;3.47
55.33;20.09;-6.89;3.46
55.33;20.09;-6.91;3.45
55.34;20.09;-6.95;3.43
55.35;20.09;-6.99;3.41
55.36;20.09;-7.03;3.38
55.37;20.09;-7.08;3.33
55.38;20.09;-7.13;3.28
55.39;20.09;-7.19;3.21
55.4;20.09;-7.24;3.11
55.41;20.09;-7.28;3
55.42;20.09;-7.3;2.84
55.42;20.09;-7.29;2.64
55.43;20.09;-7.23;2.39
55.44;20.09;-7.06;2.05
55.45;20.09;-6.7;1.61
55.46;20.09;-5.93;1.05
54.96;20.1;-9.75;0.48
54.97;20.1;-9.64;1.26
54.97;20.1;-9.49;1.79
54.98;20.1;-9.29;2.18
54.99;20.1;-9.09;2.46
55;20.1;-8.87;2.66
55.01;20.1;-8.65;2.84
55.02;20.1;-8.39;3.01
55.03;20.1;-8.15;3.16
55.04;20.1;-7.93;3.28
55.05;20.1;-7.74;3.36
55.06;20.1;-7.58;3.43
55.06;20.1;-7.44;3.48
55.07;20.1;-7.32;3.51
